JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-10-01 – NDF ROXANE BARON – 134 - Report à nouveau	2,15	0,0				2,15	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-10-01 – NDF ROXANE BARON – 134 - Report à nouveau	17,85	0,0				17,85	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-04-11 – TVA NORMAL - 5.5 % - Report à nouveau	1,0	0,0				1,00	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-07-04 – AU PARADIS DU GOURMAND – 117 - Report à nouveau	0,66	0,0				0,66	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-11-19 – LEROY MERLIN – 115 - Report à nouveau	11,76	0,0				11,76	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-02-27 – TVA NORMAL - 5.5 % - Report à nouveau	0,83	0,0				0,83	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-07-01 – KASPR 01/07-01/08/2024 – 102 - Report à nouveau	11,8	0,0				11,80	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-01-29 – BOULANGERIE AMELIE ET NICOLAS – 9 - Report à nouveau	0,74	0,0				0,74	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-09-20 – GIRARD SUDRON – 108 - Report à nouveau	30,43	0,0				30,43	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-05-14 – MITSUBISHI CHEMICAL – 208 - Report à nouveau	0,0	717,6				-717,60	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-11-20 – CHRONOPOST – 222 - Report à nouveau	6,2	0,0				6,20	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-01-20 – BOUYGUES 20/01-19/02/23 – 10 - Report à nouveau	10,0	0,0				10,00	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-12-11 – ENGIE 08/11-07/12/24 – 226 - Report à nouveau	136,73	0,0				136,73	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-02-14 – BOULANGERIE AMELIE ET NICOLAS – 70 - Report à nouveau	1,14	0,0				1,14	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-07-22 – L'ATELIER GABRIEL – 115 - Report à nouveau	2,02	0,0				2,02	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-03-11 – BUREAU VALLEE – 47 - Report à nouveau	9,49	0,0				9,49	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-05-13 – NATIVES – 36 - Report à nouveau	7,0	0,0				7,00	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-02-07 – Facture DIGITAL AND CIE du 07/02/2024 – 14 - Report à nouveau	34,37	0,0				34,37	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-03-15 – TVA NORMAL - 5.5 % - Report à nouveau	1,66	0,0				1,66	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-06-26 – L'ATELIER GABRIEL – 136 - Report à nouveau	2,27	0,0				2,27	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-12-04 – RAJA – 127 - Report à nouveau	144,1	0,0				144,10	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-09-24 – DICHROLED – 118 - Report à nouveau	76,0	0,0				76,00	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-10-10 – DICHROLED – 103 - Report à nouveau	89,7	0,0				89,70	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-10-27 – PIPEDRIVE 27/10/2024-27/11/2024 – 105 - Report à nouveau	4,8	0,0				4,80	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-12-11 – MISTER MATERIAUX - Report à nouveau	2,93	0,0				2,93	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-11-30 – AMBIANCE LUMIERE LUMINAIRE+CABLE PLAT – 118 - Report à nouveau	1015,47	0,0				1015,47	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-05-14 – MITSUBISHI CHEMICAL – 15 - Report à nouveau	717,6	0,0				717,60	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-05-28 – VIS EXPRESS – 23 - Report à nouveau	2,89	0,0				2,89	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-08-04 – FRANPRIX – 109 - Report à nouveau	0,14	0,0				0,14	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-12-11 – GGM MOEBEL – 125 - Report à nouveau	63,65	0,0				63,65	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-10-01 – JOZI CAFE NOTRE DAME – 200 - Report à nouveau	1,32	0,0				1,32	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-08-07 – ESS EXPERTISE – 104 - Report à nouveau	27,2	0,0				27,20	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-11-08 – E.LECLERC – 181 - Report à nouveau	1,44	0,0				1,44	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-07-31 – L'ATELIER GABRIEL – 132 - Report à nouveau	1,4	0,0				1,40	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-05-07 – SOMA – 49 - Report à nouveau	10,25	0,0				10,25	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-02-06 – CARREFOUR – 92 - Report à nouveau	0,72	0,0				0,72	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-12-31 – CAFE FRANCAIS – 172 - Report à nouveau	8,35	0,0				8,35	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-04-11 – ESS EXPERTISE – 14 - Report à nouveau	16,2	0,0				16,20	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-11-04 – UPS – 125 - Report à nouveau	3,5	0,0				3,50	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-11-06 – LEROY MERLIN – 124 - Report à nouveau	18,07	0,0				18,07	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-09-17 – AMBIANCE LUMIERE – 122 - Report à nouveau	91,67	0,0				91,67	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-12-05 – OMUSUBI GONBEI – 174 - Report à nouveau	1,54	0,0				1,54	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-04-01 – KASPR 01/04-01/05/24 – 18 - Report à nouveau	11,8	0,0				11,80	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-05-04 – LEROY MERLIN – 12 - Report à nouveau	9,88	0,0				9,88	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-02-13 – TVA NORMAL - 5.5 % - Report à nouveau	0,8	0,0				0,80	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-11-18 – RIVP 01/12/24-31/12/24 – 144 - Report à nouveau	765,75	0,0				765,75	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-07-25 – FRANPRIX – 110 - Report à nouveau	0,5	0,0				0,50	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-10-12 – ENGIE 08/09-07/10/24 – 227 - Report à nouveau	61,45	0,0				61,45	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-07-31 – SUPERVAN 07/24 – 114 - Report à nouveau	9,0	0,0				9,00	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-12-05 – AD MAJORIS – 195 - Report à nouveau	1666,33	0,0				1666,33	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-12-11 – FIXNVIS – 126 - Report à nouveau	10,65	0,0				10,65	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-02-01 – KASPR 01/02/2024-01/03/2024 – 3 - Report à nouveau	11,8	0,0				11,80	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-02-16 – RIVP 03 2024 – 17 - Report à nouveau	765,75	0,0				765,75	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-04-30 – ESS EXPERTISE – 11 - Report à nouveau	50,0	0,0				50,00	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-11-12 – CHAUSSON MATERIAUX SCIE A RUBAN 500W – 133 - Report à nouveau	43,6	0,0				43,60	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-02-23 – GGM MOEBEL – 10 - Report à nouveau	79,86	0,0				79,86	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-10-21 – DOUGS – 243 - Report à nouveau	20,0	0,0				20,00	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-09-22 – LEROY MERLIN – 111 - Report à nouveau	10,88	0,0				10,88	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-03-11 – ENGIE 08/02-07/03/24 – 228 - Report à nouveau	113,53	0,0				113,53	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-04-13 – CREATIVE CABLES FRANCE – 10 - Report à nouveau	2,0	0,0				2,00	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-12-03 – KARTON.EU – 105 - Report à nouveau	28,77	0,0				28,77	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-03-21 – BOULANGERIE AMELIE ET NICOLAS – 68 - Report à nouveau	1,86	0,0				1,86	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-09-17 – SUN-CHAUFFAGE – 100 - Report à nouveau	35,37	0,0				35,37	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-07-16 – RIVP 08/2024 – 108 - Report à nouveau	765,75	0,0				765,75	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-08-19 – RIVP 09 2024 – 114 - Report à nouveau	765,75	0,0				765,75	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-06-27 – IKEA – 104 - Report à nouveau	9,74	0,0				9,74	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-10-15 – ESS EXPERTISE – 202 - Report à nouveau	21,8	0,0				21,80	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-10-08 – Avoir LEMON TRI – 105 - Report à nouveau	0,0	442,4				-442,40	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-09-01 – DOUGS – 251 - Report à nouveau	17,8	0,0				17,80	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-06-25 – IKEA – 114 - Report à nouveau	8,99	0,0				8,99	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-03-25 – CARREFOUR – 40 - Report à nouveau	0,44	0,0				0,44	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-04-25 – BAZAR D ELECTRICITE ANCIENNE MAISON COCHET – 61 - Report à nouveau	7,8	0,0				7,80	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-02-01 – DOUGS – 253 - Report à nouveau	17,8	0,0				17,80	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-01-02 – IL MACCHIATO – 10 - Report à nouveau	5,1	0,0				5,10	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-02-02 – DIGITAL AND CIE du 02/02/2024 – 16 - Report à nouveau	22,58	0,0				22,58	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-11-13 – KRUIZINGA CHARIOT – 129 - Report à nouveau	87,3	0,0				87,30	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-07-12 – ESS EXPERTISE – 104 - Report à nouveau	20,6	0,0				20,60	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-11-20 – SACLA – 107 - Report à nouveau	116,86	0,0				116,86	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-03-13 – TVA NORMAL - 5.5 % - Report à nouveau	1,69	0,0				1,69	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-06-25 – IKEA – 117 - Report à nouveau	14,65	0,0				14,65	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-08-31 – SUPERVAN 08/24 – 155 - Report à nouveau	15,51	0,0				15,51	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-07-25 – OOBATZ – 142 - Report à nouveau	14,67	0,0				14,67	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-03-05 – ENTREPRISE DIP – 99 - Report à nouveau	1,6	0,0				1,60	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-01-25 – WP MEDIA – 15 - Report à nouveau	1,84	0,0				1,84	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-12-19 – ESS EXPERTISE – 207 - Report à nouveau	49,2	0,0				49,20	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-09-20 – DICHROLED – 252 - Report à nouveau	15,2	0,0				15,20	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-01-31 – VIS EXPRESS – 5 - Report à nouveau	10,71	0,0				10,71	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-08-01 – PARALLELS – 107 - Report à nouveau	18,33	0,0				18,33	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-02-25 – WP MEDIA – 13 - Report à nouveau	1,85	0,0				1,85	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-10-28 – KOALA COMPONENTS – 103 - Report à nouveau	54,01	0,0				54,01	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-10-31 – SUPERVAN 10 2024 – 102 - Report à nouveau	15,17	0,0				15,17	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-10-03 – FRANPRIX – 79 - Report à nouveau	0,35	0,0				0,35	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-05-01 – KASPR - 01.05.24-01.06.24 – 10 - Report à nouveau	11,8	0,0				11,80	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-08-31 – ROUGIER PLE - Report à nouveau	2,44	0,0				2,44	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-07-03 – L'ATELIER GABRIEL – 128 - Report à nouveau	1,91	0,0				1,91	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-11-05 – L'ATELIER GABRIEL – 183 - Report à nouveau	1,35	0,0				1,35	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-02-06 – LEROY MERLIN – 101 - Report à nouveau	33,13	0,0				33,13	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-05-30 – LE PETIT PLAISIR – 135 - Report à nouveau	6,79	0,0				6,79	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-03-04 – VIS EXPRESS – 13 - Report à nouveau	4,57	0,0				4,57	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-02-06 – TVA NORMAL - 5.5 % - Report à nouveau	0,93	0,0				0,93	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-05-20 – AU JARDIN D'EDGAR – 95 - Report à nouveau	20,0	0,0				20,00	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-10-29 – Avoir MECA BLUE – 209 - Report à nouveau	0,0	76,0				-76,00	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-04-16 – TVA NORMAL - 5.5 % - Report à nouveau	0,73	0,0				0,73	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-06-25 – IKEA – 119 - Report à nouveau	6,33	0,0				6,33	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-04-03 – BOULANGER – 63 - Report à nouveau	4,55	0,0				4,55	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-01-16 – ANNULATION Facture 5681388 – 10 - Report à nouveau	0,0	18,0				-18,00	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-05-22 – KRENOBAT DISTRIBUTION – 12 - Report à nouveau	5,17	0,0				5,17	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-11-10 – AUTOGRILL COTE FRANCE – 156 - Report à nouveau	3,11	0,0				3,11	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-05-14 – TIBLE DUMONT ET FILS – 220 - Report à nouveau	50,33	0,0				50,33	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-12-31 – VIS EXPRESS – 138 - Report à nouveau	13,98	0,0				13,98	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-06-13 – ESS EXPERTISE – 101 - Report à nouveau	16,2	0,0				16,20	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-01-31 – TAXE SUR FORFAIT - Report à nouveau	2,4	0,0				2,40	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-02-29 – TAXE / FORFAIT - Report à nouveau	2,4	0,0				2,40	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-05-31 – TAXE S/FORFAIT - Report à nouveau	2,4	0,0				2,40	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-06-30 – tva s/frais - Report à nouveau	0,04	0,0				0,04	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-06-30 – TAXE S/FORFAIT - Report à nouveau	2,4	0,0				2,40	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-06-30 – FORFAIT - Report à nouveau	12,0	0,0				12,00	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-07-08 – TAXE SUR FORFAIT - Report à nouveau	2,4	0,0				2,40	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-08-06 – TAXE SUR FORFAIT - Report à nouveau	2,4	0,0				2,40	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-10-31 – TAXE SUR FORFAIT - Report à nouveau	2,4	0,0				2,40	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-03-28 – TAXE / FORFAIT - Report à nouveau	2,4	0,0				2,40	EUR
AN	Journal des à-nouveaux	35	20250101	44566	TVA sur autres biens et services			QPAXZ4SGYX	20250101	2024-04-30 – TAXE / FORFAIT - Report à nouveau	2,4	0,0				2,40	EUR
AN	Journal des à-nouveaux	35	20250101	44571	TVA collectée			QPAXZ4SGYX	20250101	2024-09-30 – TVA 09/2024 – 10 - Report à nouveau	4240,0	0,0	E	20250101		4240,00	EUR
AN	Journal des à-nouveaux	35	20250101	44567	Crédit de TVA à reporter			QPAXZ4SGYX	20250101	2024-09-30 – TVA 09/2024 – 10 - Report à nouveau	0,0	419,0	BS	20250101		-419,00	EUR
AN	Journal des à-nouveaux	35	20250101	44571	TVA collectée			QPAXZ4SGYX	20250101	2024-01-01 – SOLDE TVA COLLECTEE 2023 - Report à nouveau	0,0	6519,2	E	20250101		-6519,20	EUR
AN	Journal des à-nouveaux	35	20250101	44571	TVA collectée			QPAXZ4SGYX	20250101	2024-04-30 – TVA 04.24 – 5 - Report à nouveau	1701,2	0,0	E	20250101		1701,20	EUR
AN	Journal des à-nouveaux	35	20250101	44567	Crédit de TVA à reporter			QPAXZ4SGYX	20250101	2024-04-30 – TVA 04.24 – 5 - Report à nouveau	1861,0	0,0	BS	20250101		1861,00	EUR
AN	Journal des à-nouveaux	35	20250101	44571	TVA collectée			QPAXZ4SGYX	20250101	2024-10-31 – TVA 10/2024 – 10 - Report à nouveau	4858,16	0,0	E	20250101		4858,16	EUR
AN	Journal des à-nouveaux	35	20250101	44571	TVA collectée			QPAXZ4SGYX	20250101	2024-10-31 – TVA 10/2024 – 10 - Report à nouveau	2,0	0,0	E	20250101		2,00	EUR
AN	Journal des à-nouveaux	35	20250101	44571	TVA collectée			QPAXZ4SGYX	20250101	2024-02-29 – TVA 02.24 – 3 - Report à nouveau	2750,92	0,0	E	20250101		2750,92	EUR
AN	Journal des à-nouveaux	35	20250101	44567	Crédit de TVA à reporter			QPAXZ4SGYX	20250101	2024-02-29 – TVA 02.24 – 3 - Report à nouveau	0,0	4653,0	BS	20250101		-4653,00	EUR
AN	Journal des à-nouveaux	35	20250101	44567	Crédit de TVA à reporter			QPAXZ4SGYX	20250101	2024-02-29 – TVA 02.24 – 3 - Report à nouveau	2449,0	0,0	BS	20250101		2449,00	EUR
AN	Journal des à-nouveaux	35	20250101	44571	TVA collectée			QPAXZ4SGYX	20250101	2024-03-31 – TVA 03.24 – 4 - Report à nouveau	3256,0	0,0	E	20250101		3256,00	EUR
AN	Journal des à-nouveaux	35	20250101	44567	Crédit de TVA à reporter			QPAXZ4SGYX	20250101	2024-03-31 – TVA 03.24 – 4 - Report à nouveau	0,0	2449,0	BS	20250101		-2449,00	EUR
AN	Journal des à-nouveaux	35	20250101	44567	Crédit de TVA à reporter			QPAXZ4SGYX	20250101	2024-03-31 – TVA 03.24 – 4 - Report à nouveau	181,0	0,0	BS	20250101		181,00	EUR
AN	Journal des à-nouveaux	35	20250101	44571	TVA collectée			QPAXZ4SGYX	20250101	2024-05-31 – TVA 05.24 – 6 - Report à nouveau	5468,0	0,0	E	20250101		5468,00	EUR
AN	Journal des à-nouveaux	35	20250101	44571	TVA collectée			QPAXZ4SGYX	20250101	2024-02-18 – ATHEX SOLUTIONS POUR L'AGENCEMENT – 46 - Report à nouveau	0,0	14028,0	E	20250101		-14028,00	EUR
AN	Journal des à-nouveaux	35	20250101	44571	TVA collectée			QPAXZ4SGYX	20250101	2024-12-31 – TVA 12.24 – 15 - Report à nouveau	4908,54	0,0	E	20250101		4908,54	EUR
